student_id,term,campus,modality,discipline,discipline_area,workload_hours,attendance_pct,exam1_grade,exam2_grade,project_grade,participation_grade,final_grade,letter_grade,status,approval,fail_reason,age_range,employment_status
S0197,2025.1,Campus B,Presencial,Data Engineering II,Engineering,32,100.0,77.4,50.8,71.3,95.7,70.1,C,Aprovado,1,,35-39,Tempo integral
S0197,2025.1,Campus B,Presencial,Big Data & Spark,Engineering,64,81.5,71.1,88.8,68.0,90.9,76.3,C,Aprovado,1,,35-39,Tempo integral
S0197,2024.1,Campus B,Online,Streaming Systems,Engineering,32,79.4,76.2,63.0,62.8,92.0,69.1,D,Reprovado,0,low_grade,35-39,Tempo integral
S0197,2024.2,Campus B,Presencial,MLOps Foundations,ML/AI,32,82.2,79.7,42.3,78.7,76.4,69.6,D,Reprovado,0,low_grade,35-39,Tempo integral
S0197,2024.2,Campus B,Híbrido,Feature Engineering,ML/AI,32,73.4,69.7,61.4,71.2,67.5,68.0,D,Reprovado,0,low_attendance,35-39,Tempo integral
S0197,2024.2,Campus B,Híbrido,Statistics for Data,Analytics,32,63.7,62.6,61.1,75.3,69.3,68.0,D,Reprovado,0,low_attendance,35-39,Tempo integral
S0198,2025.1,Campus A,Híbrido,Data Engineering II,Engineering,32,66.6,76.1,87.8,75.7,56.3,76.9,C,Reprovado,0,low_attendance,20-24,Tempo integral
S0198,2025.1,Campus A,Online,Big Data & Spark,Engineering,32,78.4,64.1,59.5,75.3,81.3,69.1,D,Reprovado,0,low_grade,20-24,Tempo integral
S0198,2024.2,Campus A,Online,Streaming Systems,Engineering,32,78.3,56.2,86.9,83.6,76.8,76.9,C,Aprovado,1,,20-24,Tempo integral
S0198,2025.1,Campus A,Presencial,MLOps Foundations,ML/AI,48,95.8,80.7,98.8,83.5,92.0,87.5,B,Aprovado,1,,20-24,Tempo integral
S0198,2024.2,Campus A,Presencial,Feature Engineering,ML/AI,32,84.6,65.4,76.9,75.0,87.8,74.4,C,Aprovado,1,,20-24,Tempo integral
S0198,2024.1,Campus A,Híbrido,Statistics for Data,Analytics,32,93.4,69.8,59.2,87.5,100.0,77.3,C,Aprovado,1,,20-24,Tempo integral
S0199,2025.1,Campus B,Híbrido,Data Engineering II,Engineering,32,82.0,89.4,94.2,62.9,82.0,79.3,C,Aprovado,1,,35-39,Desempregado
S0199,2024.1,Campus B,Presencial,Big Data & Spark,Engineering,64,80.1,49.0,61.4,84.0,66.4,67.8,D,Reprovado,0,low_grade,35-39,Desempregado
S0199,2025.1,Campus B,Presencial,Streaming Systems,Engineering,48,66.4,76.2,87.3,83.2,63.1,80.5,B,Reprovado,0,low_attendance,35-39,Desempregado
S0199,2024.1,Campus B,Presencial,MLOps Foundations,ML/AI,48,87.9,63.3,61.8,62.1,88.6,65.0,D,Reprovado,0,low_grade,35-39,Desempregado
S0199,2024.1,Campus B,Presencial,Feature Engineering,ML/AI,48,71.9,83.1,94.2,69.5,69.5,79.1,C,Reprovado,0,low_attendance,35-39,Desempregado
S0199,2024.1,Campus B,Presencial,Statistics for Data,Analytics,48,92.2,54.0,78.6,81.0,92.2,74.8,C,Aprovado,1,,35-39,Desempregado
S0200,2024.1,Campus B,Presencial,Data Engineering II,Engineering,32,78.9,82.0,65.1,78.3,77.8,75.9,C,Aprovado,1,,25-29,Desempregado
S0200,2025.1,Campus B,Presencial,Big Data & Spark,Engineering,32,93.2,62.4,73.4,72.4,88.8,71.8,C,Aprovado,1,,25-29,Desempregado
S0200,2024.2,Campus B,Híbrido,Streaming Systems,Engineering,32,84.6,55.6,88.0,81.7,89.6,77.5,C,Aprovado,1,,25-29,Desempregado
S0200,2024.2,Campus B,Híbrido,MLOps Foundations,ML/AI,48,86.0,80.5,98.2,71.5,83.4,81.6,B,Aprovado,1,,25-29,Desempregado
S0200,2024.1,Campus B,Presencial,Feature Engineering,ML/AI,32,91.3,96.9,98.6,67.5,89.9,84.8,B,Aprovado,1,,25-29,Desempregado
S0200,2025.1,Campus B,Online,Statistics for Data,Analytics,32,87.3,57.1,76.8,76.4,87.6,72.8,C,Aprovado,1,,25-29,Desempregado
S0201,2024.2,Campus C,Presencial,Data Engineering II,Engineering,48,81.3,84.7,68.2,87.2,87.4,81.8,B,Aprovado,1,,40-44,Tempo integral
S0201,2024.2,Campus C,Híbrido,Big Data & Spark,Engineering,48,65.3,84.4,69.7,76.8,58.7,75.1,C,Reprovado,0,low_attendance,40-44,Tempo integral
S0201,2024.2,Campus C,Online,Streaming Systems,Engineering,48,67.3,64.6,94.7,72.5,68.3,75.7,C,Reprovado,0,low_attendance,40-44,Tempo integral
S0201,2024.2,Campus C,Presencial,MLOps Foundations,ML/AI,32,86.3,68.6,51.0,70.5,81.5,66.2,D,Reprovado,0,low_grade,40-44,Tempo integral
S0201,2025.1,Campus C,Online,Feature Engineering,ML/AI,48,82.8,70.4,75.7,60.8,82.1,69.0,D,Reprovado,0,low_grade,40-44,Tempo integral
S0201,2024.2,Campus C,Presencial,Statistics for Data,Analytics,48,78.4,65.7,72.5,73.9,74.7,71.6,C,Aprovado,1,,40-44,Tempo integral
S0202,2025.1,Campus B,Presencial,Data Engineering II,Engineering,48,91.2,60.8,97.2,67.9,87.2,75.4,C,Aprovado,1,,20-24,Tempo integral
S0202,2024.1,Campus B,Online,Big Data & Spark,Engineering,64,60.3,90.2,82.3,67.1,64.6,76.4,C,Trancado,0,withdraw,20-24,Tempo integral
S0202,2024.1,Campus B,Presencial,Streaming Systems,Engineering,32,88.2,57.4,84.8,96.8,86.7,82.9,B,Aprovado,1,,20-24,Tempo integral
S0202,2024.2,Campus B,Presencial,MLOps Foundations,ML/AI,48,80.5,77.8,97.9,57.0,74.6,74.2,C,Aprovado,1,,20-24,Tempo integral
S0202,2024.1,Campus B,Online,Feature Engineering,ML/AI,48,58.1,64.9,63.2,75.3,58.2,68.0,D,Reprovado,0,low_attendance,20-24,Tempo integral
S0202,2024.1,Campus B,Híbrido,Statistics for Data,Analytics,64,68.3,62.5,68.6,90.0,78.3,76.6,C,Reprovado,0,low_attendance,20-24,Tempo integral
S0203,2024.1,Campus A,Presencial,Data Engineering II,Engineering,48,99.7,77.6,86.3,78.1,100.0,82.2,B,Aprovado,1,,45+,Tempo integral
S0203,2025.1,Campus A,Online,Big Data & Spark,Engineering,32,79.0,71.5,67.0,86.1,72.7,76.3,C,Aprovado,1,,45+,Tempo integral
S0203,2024.2,Campus A,Presencial,Streaming Systems,Engineering,64,89.5,73.2,53.8,70.5,97.6,69.7,D,Reprovado,0,low_grade,45+,Tempo integral
S0203,2024.1,Campus A,Presencial,MLOps Foundations,ML/AI,32,80.4,79.8,77.4,84.7,75.2,80.7,B,Aprovado,1,,45+,Tempo integral
S0203,2025.1,Campus A,Presencial,Feature Engineering,ML/AI,32,91.6,63.5,85.0,87.9,86.6,80.9,B,Aprovado,1,,45+,Tempo integral
S0203,2024.2,Campus A,Online,Statistics for Data,Analytics,32,70.1,54.8,59.1,66.1,65.9,61.5,D,Reprovado,0,low_attendance,45+,Tempo integral
S0204,2025.1,Campus A,Presencial,Data Engineering II,Engineering,48,93.2,94.7,73.9,79.9,88.3,83.0,B,Aprovado,1,,25-29,Tempo integral
S0204,2025.1,Campus A,Presencial,Big Data & Spark,Engineering,48,81.9,63.4,93.9,79.1,84.6,79.4,C,Aprovado,1,,25-29,Tempo integral
S0204,2024.2,Campus A,Presencial,Streaming Systems,Engineering,48,70.9,62.2,74.3,58.3,71.6,64.6,D,Trancado,0,withdraw,25-29,Tempo integral
S0204,2024.1,Campus A,Presencial,MLOps Foundations,ML/AI,64,77.1,63.7,90.6,77.4,72.5,76.8,C,Aprovado,1,,25-29,Tempo integral
S0204,2024.2,Campus A,Online,Feature Engineering,ML/AI,48,81.6,98.9,50.7,77.3,74.9,75.8,C,Aprovado,1,,25-29,Tempo integral
S0204,2024.2,Campus A,Presencial,Statistics for Data,Analytics,32,85.3,82.1,70.4,91.3,88.6,83.5,B,Aprovado,1,,25-29,Tempo integral
S0205,2024.1,Campus B,Presencial,Data Engineering II,Engineering,32,89.3,74.0,69.2,68.5,94.9,72.7,C,Aprovado,1,,30-34,Tempo integral
S0205,2025.1,Campus B,Híbrido,Big Data & Spark,Engineering,32,82.3,52.5,58.4,86.0,76.4,69.8,D,Reprovado,0,low_grade,30-34,Tempo integral
S0205,2024.2,Campus B,Presencial,Streaming Systems,Engineering,32,87.7,37.3,68.8,78.5,89.5,66.9,D,Trancado,0,withdraw,30-34,Tempo integral
S0205,2025.1,Campus B,Presencial,MLOps Foundations,ML/AI,64,96.0,69.4,83.6,70.1,89.0,75.2,C,Aprovado,1,,30-34,Tempo integral
S0205,2024.2,Campus B,Presencial,Feature Engineering,ML/AI,48,89.7,69.8,72.8,89.6,87.5,80.3,B,Trancado,0,withdraw,30-34,Tempo integral
S0205,2024.2,Campus B,Presencial,Statistics for Data,Analytics,48,93.1,85.5,78.9,68.2,100.0,78.4,C,Aprovado,1,,30-34,Tempo integral
S0206,2024.2,Campus A,Presencial,Data Engineering II,Engineering,32,75.6,66.4,78.3,65.1,72.5,69.5,D,Trancado,0,withdraw,25-29,Meio período
S0206,2025.1,Campus A,Online,Big Data & Spark,Engineering,32,74.7,51.3,70.4,87.7,68.1,72.3,C,Reprovado,0,low_attendance,25-29,Meio período
S0206,2024.1,Campus A,Online,Streaming Systems,Engineering,32,66.9,70.1,78.7,69.3,70.8,72.0,C,Reprovado,0,low_attendance,25-29,Meio período
S0206,2024.1,Campus A,Online,MLOps Foundations,ML/AI,32,78.9,65.3,71.2,75.4,80.6,72.3,C,Aprovado,1,,25-29,Meio período
S0206,2024.2,Campus A,Híbrido,Feature Engineering,ML/AI,32,87.0,77.7,49.9,65.4,88.7,66.9,D,Reprovado,0,low_grade,25-29,Meio período
S0206,2024.1,Campus A,Híbrido,Statistics for Data,Analytics,32,84.0,84.5,74.3,78.6,81.0,79.2,C,Aprovado,1,,25-29,Meio período
S0207,2025.1,Campus A,Presencial,Data Engineering II,Engineering,32,100.0,66.4,87.2,96.1,100.0,86.8,B,Aprovado,1,,35-39,Tempo integral
S0207,2024.2,Campus A,Presencial,Big Data & Spark,Engineering,48,88.1,62.5,58.7,70.4,87.9,67.2,D,Reprovado,0,low_grade,35-39,Tempo integral
S0207,2024.2,Campus A,Presencial,Streaming Systems,Engineering,64,79.1,73.7,95.6,77.4,77.3,81.0,B,Aprovado,1,,35-39,Tempo integral
S0207,2024.1,Campus A,Presencial,MLOps Foundations,ML/AI,32,71.7,63.8,92.5,91.3,67.3,82.3,B,Reprovado,0,low_attendance,35-39,Tempo integral
S0207,2024.2,Campus A,Presencial,Feature Engineering,ML/AI,32,100.0,75.9,85.4,58.8,100.0,73.9,C,Aprovado,1,,35-39,Tempo integral
S0207,2025.1,Campus A,Presencial,Statistics for Data,Analytics,48,86.9,79.4,70.3,64.3,82.3,71.3,C,Aprovado,1,,35-39,Tempo integral
S0208,2024.2,Campus C,Híbrido,Data Engineering II,Engineering,48,85.8,53.9,56.0,63.0,84.0,61.1,D,Reprovado,0,low_grade,25-29,Tempo integral
S0208,2024.2,Campus C,Online,Big Data & Spark,Engineering,48,56.3,68.4,50.2,72.6,57.9,64.5,D,Reprovado,0,low_attendance,25-29,Tempo integral
S0208,2024.2,Campus C,Presencial,Streaming Systems,Engineering,64,84.1,62.1,88.3,75.7,87.3,76.6,C,Aprovado,1,,25-29,Tempo integral
S0208,2024.1,Campus C,Online,MLOps Foundations,ML/AI,32,69.1,65.2,75.3,88.8,60.7,76.7,C,Reprovado,0,low_attendance,25-29,Tempo integral
S0208,2024.2,Campus C,Presencial,Feature Engineering,ML/AI,32,93.1,72.3,73.1,76.7,100.0,77.0,C,Aprovado,1,,25-29,Tempo integral
S0208,2024.1,Campus C,Presencial,Statistics for Data,Analytics,64,100.0,59.1,76.4,69.9,98.1,71.7,C,Aprovado,1,,25-29,Tempo integral
S0209,2024.1,Campus C,Presencial,Data Engineering II,Engineering,32,82.6,57.3,48.5,66.9,74.8,60.7,D,Reprovado,0,low_grade,25-29,Tempo integral
S0209,2025.1,Campus C,Presencial,Big Data & Spark,Engineering,32,90.4,60.2,34.2,90.1,85.4,68.2,D,Reprovado,0,low_grade,25-29,Tempo integral
S0209,2024.2,Campus C,Presencial,Streaming Systems,Engineering,64,78.7,66.3,92.1,73.3,77.8,76.7,C,Trancado,0,withdraw,25-29,Tempo integral
S0209,2024.1,Campus C,Presencial,MLOps Foundations,ML/AI,32,77.6,77.9,88.2,54.5,72.0,70.5,C,Aprovado,1,,25-29,Tempo integral
S0209,2024.1,Campus C,Híbrido,Feature Engineering,ML/AI,64,80.5,71.5,78.9,67.0,85.2,72.9,C,Aprovado,1,,25-29,Tempo integral
S0209,2024.2,Campus C,Online,Statistics for Data,Analytics,48,79.3,33.8,89.9,80.9,89.4,72.2,C,Aprovado,1,,25-29,Tempo integral
S0210,2024.2,Campus B,Online,Data Engineering II,Engineering,32,95.6,91.4,75.1,80.4,89.2,82.7,B,Aprovado,1,,30-34,Meio período
S0210,2025.1,Campus B,Presencial,Big Data & Spark,Engineering,48,82.5,68.4,96.3,73.5,87.6,79.3,C,Aprovado,1,,30-34,Meio período
S0210,2025.1,Campus B,Híbrido,Streaming Systems,Engineering,32,61.5,82.4,70.6,83.8,63.4,78.1,C,Reprovado,0,low_attendance,30-34,Meio período
S0210,2025.1,Campus B,Presencial,MLOps Foundations,ML/AI,48,85.4,77.5,59.9,76.5,92.6,74.2,C,Trancado,0,withdraw,30-34,Meio período
S0210,2025.1,Campus B,Presencial,Feature Engineering,ML/AI,48,77.3,64.1,86.0,84.8,60.0,77.4,C,Aprovado,1,,30-34,Meio período
S0210,2024.2,Campus B,Presencial,Statistics for Data,Analytics,64,86.2,65.3,87.0,77.1,83.7,77.3,C,Aprovado,1,,30-34,Meio período
S0211,2025.1,Campus B,Presencial,Data Engineering II,Engineering,32,100.0,72.2,67.7,71.2,97.3,73.2,C,Aprovado,1,,25-29,Tempo integral
S0211,2024.1,Campus B,Híbrido,Big Data & Spark,Engineering,48,76.1,62.0,80.1,71.2,75.0,71.5,C,Aprovado,1,,25-29,Tempo integral
S0211,2024.2,Campus B,Presencial,Streaming Systems,Engineering,32,78.4,79.3,69.5,70.1,74.3,72.7,C,Aprovado,1,,25-29,Tempo integral
S0211,2024.2,Campus B,Presencial,MLOps Foundations,ML/AI,48,79.3,72.2,59.0,76.9,77.7,71.3,C,Aprovado,1,,25-29,Tempo integral
S0211,2025.1,Campus B,Online,Feature Engineering,ML/AI,32,76.8,63.5,65.5,82.0,83.3,73.3,C,Aprovado,1,,25-29,Tempo integral
S0211,2025.1,Campus B,Híbrido,Statistics for Data,Analytics,64,84.8,87.0,47.6,79.7,89.7,74.5,C,Aprovado,1,,25-29,Tempo integral
S0212,2024.1,Campus A,Presencial,Data Engineering II,Engineering,48,89.0,70.9,63.1,86.3,92.5,77.3,C,Aprovado,1,,20-24,Tempo integral
S0212,2025.1,Campus A,Híbrido,Big Data & Spark,Engineering,64,68.4,82.0,75.0,89.3,67.8,81.8,B,Reprovado,0,low_attendance,20-24,Tempo integral
S0212,2024.2,Campus A,Presencial,Streaming Systems,Engineering,32,89.2,67.8,76.0,61.9,84.9,69.2,D,Reprovado,0,low_grade,20-24,Tempo integral
S0212,2024.2,Campus A,Presencial,MLOps Foundations,ML/AI,32,78.3,92.6,55.6,76.4,70.2,74.6,C,Aprovado,1,,20-24,Tempo integral
S0212,2024.1,Campus A,Presencial,Feature Engineering,ML/AI,32,91.1,63.4,78.7,77.1,90.4,75.4,C,Aprovado,1,,20-24,Tempo integral
S0212,2024.1,Campus A,Presencial,Statistics for Data,Analytics,32,99.6,66.9,56.8,77.0,96.0,71.3,C,Aprovado,1,,20-24,Tempo integral
S0213,2024.2,Campus A,Híbrido,Data Engineering II,Engineering,32,88.9,70.2,46.1,84.6,83.3,71.2,C,Aprovado,1,,30-34,Tempo integral
S0213,2025.1,Campus A,Online,Big Data & Spark,Engineering,48,64.5,64.3,82.5,67.4,75.7,71.2,C,Reprovado,0,low_attendance,30-34,Tempo integral
S0213,2024.1,Campus A,Online,Streaming Systems,Engineering,64,68.3,69.2,46.2,76.2,70.0,66.3,D,Reprovado,0,low_attendance,30-34,Tempo integral
S0213,2024.2,Campus A,Online,MLOps Foundations,ML/AI,32,76.3,77.5,73.0,83.4,71.2,78.1,C,Aprovado,1,,30-34,Tempo integral
S0213,2025.1,Campus A,Presencial,Feature Engineering,ML/AI,64,100.0,78.9,62.4,78.5,100.0,76.7,C,Aprovado,1,,30-34,Tempo integral
S0213,2025.1,Campus A,Presencial,Statistics for Data,Analytics,32,81.1,65.1,77.4,82.4,82.1,76.8,C,Aprovado,1,,30-34,Tempo integral
S0214,2025.1,Campus B,Presencial,Data Engineering II,Engineering,32,88.8,61.5,55.0,89.3,89.1,73.7,C,Aprovado,1,,30-34,Meio período
S0214,2024.2,Campus B,Online,Big Data & Spark,Engineering,32,77.1,66.1,69.8,68.3,73.4,68.6,D,Reprovado,0,low_grade,30-34,Meio período
S0214,2024.1,Campus B,Presencial,Streaming Systems,Engineering,48,82.4,73.7,92.4,62.6,75.9,74.2,C,Aprovado,1,,30-34,Meio período
S0214,2025.1,Campus B,Presencial,MLOps Foundations,ML/AI,48,78.4,56.7,76.2,92.5,79.7,78.2,C,Aprovado,1,,30-34,Meio período
S0214,2025.1,Campus B,Presencial,Feature Engineering,ML/AI,48,84.7,70.8,68.2,82.9,81.5,76.1,C,Aprovado,1,,30-34,Meio período
S0214,2024.1,Campus B,Presencial,Statistics for Data,Analytics,32,83.4,81.3,66.7,81.1,82.7,77.7,C,Aprovado,1,,30-34,Meio período
S0215,2024.1,Campus A,Online,Data Engineering II,Engineering,32,89.4,54.9,80.6,78.0,93.6,74.5,C,Aprovado,1,,25-29,Meio período
S0215,2024.1,Campus A,Híbrido,Big Data & Spark,Engineering,32,74.6,65.1,82.8,63.2,71.4,69.4,D,Reprovado,0,low_attendance,25-29,Meio período
S0215,2024.1,Campus A,Online,Streaming Systems,Engineering,32,87.7,67.1,68.4,78.5,95.1,74.8,C,Aprovado,1,,25-29,Meio período
S0215,2024.2,Campus A,Presencial,MLOps Foundations,ML/AI,32,91.1,66.1,77.3,71.5,85.8,73.0,C,Aprovado,1,,25-29,Meio período
S0215,2024.1,Campus A,Híbrido,Feature Engineering,ML/AI,32,70.2,91.7,84.7,93.3,72.9,88.7,B,Reprovado,0,low_attendance,25-29,Meio período
S0215,2025.1,Campus A,Presencial,Statistics for Data,Analytics,64,82.7,34.6,90.3,77.9,84.3,70.8,C,Aprovado,1,,25-29,Meio período
S0216,2024.2,Campus A,Presencial,Data Engineering II,Engineering,32,99.2,95.9,71.7,70.3,92.6,79.3,C,Aprovado,1,,25-29,Meio período
S0216,2025.1,Campus A,Presencial,Big Data & Spark,Engineering,32,89.6,91.6,69.4,80.9,89.9,81.6,B,Aprovado,1,,25-29,Meio período
S0216,2024.2,Campus A,Híbrido,Streaming Systems,Engineering,48,86.9,91.4,75.8,80.2,82.4,82.1,B,Aprovado,1,,25-29,Meio período
S0216,2025.1,Campus A,Presencial,MLOps Foundations,ML/AI,48,97.1,82.7,68.1,64.7,99.2,73.5,C,Aprovado,1,,25-29,Meio período
S0216,2024.1,Campus A,Presencial,Feature Engineering,ML/AI,32,87.6,70.9,91.5,63.2,94.5,75.3,C,Aprovado,1,,25-29,Meio período
S0216,2024.2,Campus A,Presencial,Statistics for Data,Analytics,48,75.6,51.7,47.6,91.5,74.1,68.8,D,Reprovado,0,low_grade,25-29,Meio período
S0217,2024.2,Campus B,Presencial,Data Engineering II,Engineering,48,67.6,100.0,100.0,79.9,61.2,88.1,B,Reprovado,0,low_attendance,25-29,Tempo integral
S0217,2024.1,Campus B,Online,Big Data & Spark,Engineering,64,84.6,57.8,69.1,81.6,87.2,73.1,C,Aprovado,1,,25-29,Tempo integral
S0217,2024.2,Campus B,Híbrido,Streaming Systems,Engineering,32,78.4,73.1,31.5,69.5,82.2,62.2,D,Reprovado,0,low_grade,25-29,Tempo integral
S0217,2024.2,Campus B,Online,MLOps Foundations,ML/AI,32,71.1,86.0,81.6,85.3,62.5,82.3,B,Reprovado,0,low_attendance,25-29,Tempo integral
S0217,2024.1,Campus B,Presencial,Feature Engineering,ML/AI,32,83.5,83.2,51.0,93.8,86.0,79.7,C,Aprovado,1,,25-29,Tempo integral
S0217,2024.2,Campus B,Presencial,Statistics for Data,Analytics,32,86.6,86.4,70.4,77.5,83.6,78.6,C,Aprovado,1,,25-29,Tempo integral
S0218,2025.1,Campus C,Online,Data Engineering II,Engineering,48,68.8,100.0,72.6,87.6,66.4,84.8,B,Reprovado,0,low_attendance,30-34,Tempo integral
S0218,2025.1,Campus C,Híbrido,Big Data & Spark,Engineering,32,75.5,100.0,99.0,87.8,89.7,93.9,A,Trancado,0,withdraw,30-34,Tempo integral
S0218,2024.1,Campus C,Presencial,Streaming Systems,Engineering,32,77.6,78.9,72.9,56.3,79.9,68.5,D,Reprovado,0,low_grade,30-34,Tempo integral
S0218,2025.1,Campus C,Presencial,MLOps Foundations,ML/AI,48,82.1,68.6,93.4,76.3,87.9,79.8,C,Aprovado,1,,30-34,Tempo integral
S0218,2025.1,Campus C,Híbrido,Feature Engineering,ML/AI,32,80.7,63.4,72.7,88.9,83.4,77.9,C,Aprovado,1,,30-34,Tempo integral
S0218,2025.1,Campus C,Presencial,Statistics for Data,Analytics,64,94.7,70.0,47.7,60.8,93.2,63.1,D,Reprovado,0,low_grade,30-34,Tempo integral
S0219,2024.2,Campus A,Online,Data Engineering II,Engineering,48,77.8,84.7,89.1,90.4,87.2,88.3,B,Trancado,0,withdraw,25-29,Tempo integral
S0219,2025.1,Campus A,Online,Big Data & Spark,Engineering,32,70.0,80.5,82.3,93.9,70.1,85.3,B,Reprovado,0,low_attendance,25-29,Tempo integral
S0219,2024.2,Campus A,Presencial,Streaming Systems,Engineering,32,100.0,67.0,68.3,70.5,96.8,71.7,C,Aprovado,1,,25-29,Tempo integral
S0219,2024.2,Campus A,Online,MLOps Foundations,ML/AI,32,67.7,82.8,86.1,88.8,76.9,85.4,B,Reprovado,0,low_attendance,25-29,Tempo integral
S0219,2025.1,Campus A,Presencial,Feature Engineering,ML/AI,32,79.0,67.4,70.4,71.5,80.1,71.1,C,Aprovado,1,,25-29,Tempo integral
S0219,2024.2,Campus A,Presencial,Statistics for Data,Analytics,32,87.4,67.0,57.4,68.1,81.7,66.5,D,Reprovado,0,low_grade,25-29,Tempo integral
S0220,2024.1,Campus A,Presencial,Data Engineering II,Engineering,64,94.9,70.7,83.4,89.2,96.3,83.9,B,Aprovado,1,,25-29,Tempo integral
S0220,2025.1,Campus A,Online,Big Data & Spark,Engineering,64,74.8,84.0,82.5,83.1,75.0,82.4,B,Reprovado,0,low_attendance,25-29,Tempo integral
S0220,2025.1,Campus A,Online,Streaming Systems,Engineering,32,58.3,79.5,75.2,71.2,60.3,73.2,C,Reprovado,0,low_attendance,25-29,Tempo integral
S0220,2024.2,Campus A,Presencial,MLOps Foundations,ML/AI,32,91.2,74.9,100.0,84.9,91.4,86.8,B,Trancado,0,withdraw,25-29,Tempo integral
S0220,2025.1,Campus A,Presencial,Feature Engineering,ML/AI,32,80.1,71.7,75.8,90.7,86.2,81.8,B,Aprovado,1,,25-29,Tempo integral
S0220,2024.2,Campus A,Online,Statistics for Data,Analytics,48,79.5,76.6,55.0,86.9,83.3,76.0,C,Aprovado,1,,25-29,Tempo integral
S0221,2024.2,Campus C,Online,Data Engineering II,Engineering,32,88.3,67.9,65.7,79.0,87.2,73.7,C,Aprovado,1,,40-44,Tempo integral
S0221,2024.2,Campus C,Online,Big Data & Spark,Engineering,32,81.5,62.8,51.4,77.4,80.2,67.5,D,Reprovado,0,low_grade,40-44,Tempo integral
S0221,2024.2,Campus C,Híbrido,Streaming Systems,Engineering,32,87.8,71.7,77.7,73.7,80.7,74.9,C,Aprovado,1,,40-44,Tempo integral
S0221,2024.1,Campus C,Online,MLOps Foundations,ML/AI,48,60.8,81.3,71.6,63.2,62.9,69.8,D,Reprovado,0,low_attendance,40-44,Tempo integral
S0221,2025.1,Campus C,Presencial,Feature Engineering,ML/AI,64,92.3,44.3,64.0,69.1,92.8,64.0,D,Trancado,0,withdraw,40-44,Tempo integral
S0221,2024.2,Campus C,Presencial,Statistics for Data,Analytics,32,79.0,62.3,58.0,76.8,81.8,69.0,D,Reprovado,0,low_grade,40-44,Tempo integral
S0222,2025.1,Campus A,Presencial,Data Engineering II,Engineering,32,100.0,71.2,69.8,78.3,100.0,76.6,C,Aprovado,1,,20-24,Meio período
S0222,2025.1,Campus A,Online,Big Data & Spark,Engineering,64,74.2,67.2,76.1,69.6,67.3,70.4,C,Reprovado,0,low_attendance,20-24,Meio período
S0222,2024.2,Campus A,Presencial,Streaming Systems,Engineering,64,100.0,67.0,71.8,59.3,94.5,67.9,D,Reprovado,0,low_grade,20-24,Meio período
S0222,2025.1,Campus A,Presencial,MLOps Foundations,ML/AI,48,70.2,92.6,74.2,80.4,64.9,80.3,B,Reprovado,0,low_attendance,20-24,Meio período
S0222,2025.1,Campus A,Presencial,Feature Engineering,ML/AI,32,74.7,77.6,66.4,59.6,76.6,67.5,D,Reprovado,0,low_attendance,20-24,Meio período
S0222,2024.2,Campus A,Online,Statistics for Data,Analytics,32,53.3,74.2,65.0,68.5,56.5,67.8,D,Reprovado,0,low_attendance,20-24,Meio período
S0223,2024.1,Campus B,Online,Data Engineering II,Engineering,32,87.9,73.5,62.0,76.4,85.5,73.0,C,Aprovado,1,,25-29,Tempo integral
S0223,2025.1,Campus B,Presencial,Big Data & Spark,Engineering,64,100.0,56.7,58.3,75.2,100.0,68.8,D,Reprovado,0,low_grade,25-29,Tempo integral
S0223,2024.1,Campus B,Presencial,Streaming Systems,Engineering,32,63.2,57.8,64.5,86.1,59.1,70.9,C,Reprovado,0,low_attendance,25-29,Tempo integral
S0223,2025.1,Campus B,Online,MLOps Foundations,ML/AI,48,76.8,89.2,74.3,72.2,73.5,77.1,C,Aprovado,1,,25-29,Tempo integral
S0223,2024.1,Campus B,Online,Feature Engineering,ML/AI,64,80.9,88.1,96.4,77.2,86.4,85.7,B,Aprovado,1,,25-29,Tempo integral
S0223,2024.2,Campus B,Presencial,Statistics for Data,Analytics,64,83.5,62.0,54.3,72.6,91.1,67.2,D,Reprovado,0,low_grade,25-29,Tempo integral
S0224,2024.2,Campus C,Presencial,Data Engineering II,Engineering,32,95.9,59.7,68.4,83.7,100.0,75.5,C,Aprovado,1,,25-29,Tempo integral
S0224,2024.1,Campus C,Presencial,Big Data & Spark,Engineering,48,100.0,78.1,99.2,82.5,100.0,87.3,B,Aprovado,1,,25-29,Tempo integral
S0224,2025.1,Campus C,Presencial,Streaming Systems,Engineering,64,98.6,76.0,54.3,76.4,87.8,71.9,C,Aprovado,1,,25-29,Tempo integral
S0224,2024.2,Campus C,Online,MLOps Foundations,ML/AI,48,82.1,61.4,83.2,70.6,87.6,73.2,C,Aprovado,1,,25-29,Tempo integral
S0224,2024.1,Campus C,Presencial,Feature Engineering,ML/AI,32,100.0,81.7,73.6,51.4,97.3,69.1,D,Trancado,0,withdraw,25-29,Tempo integral
S0224,2024.1,Campus C,Online,Statistics for Data,Analytics,32,79.7,70.9,83.9,75.0,78.4,76.6,C,Aprovado,1,,25-29,Tempo integral
S0225,2024.2,Campus C,Online,Data Engineering II,Engineering,32,80.6,88.0,68.7,68.6,79.0,74.5,C,Aprovado,1,,25-29,Meio período
